,fluxes,reduced_costs
GALCTNtex_reverse_num4,0.0,0.0
GALTtex_reverse_num2,0.0,-2.0
GALTtex_reverse_num3,0.0,-2.0
GALTtex_reverse_num4,0.0,-2.0
GALURtex_reverse_num2,0.0,-2.0
GALURtex_reverse_num3,0.0,-2.0
GALURtex_reverse_num4,0.0,-2.0
TKT2_reverse_num2,0.0,225.27499361449014
GAMtex_reverse_num2,0.0,2.0
GAMtex_reverse_num3,0.0,2.0
GAMtex_reverse_num4,0.0,2.0
GBBTNtex_reverse_num2,0.0,0.0
GBBTNtex_reverse_num3,0.0,0.0
GBBTNtex_reverse_num4,0.0,0.0
HIStex_reverse_num2,0.0,2.0
HIStex_reverse_num3,0.0,2.0
HIStex_reverse_num4,0.0,2.0
HXAtex_reverse_num2,0.0,-2.0
HXAtex_reverse_num3,0.0,-2.0
HXAtex_reverse_num4,0.0,-2.0
HYXNtex_reverse_num2,0.0,2.0
HYXNtex_reverse_num3,0.0,2.0
HYXNtex_reverse_num4,0.0,2.0
IDONtex_reverse_num2,0.0,-2.0
IDONtex_reverse_num3,0.0,-2.0
IDONtex_reverse_num4,0.0,-2.0
ILEtex_reverse_num2,0.0,2.0
ILEtex_reverse_num3,0.0,2.0
ILEtex_reverse_num4,0.0,2.0
INSTtex_reverse_num2,0.0,-2.0
INSTtex_reverse_num3,0.0,-2.0
INSTtex_reverse_num4,0.0,-2.0
Ktex_reverse_num2,0.0,2.0
Ktex_reverse_num3,0.0,2.0
Ktex_reverse_num4,0.0,2.0
D_LACtex_reverse_num2,0.0,-2.0
D_LACtex_reverse_num3,0.0,-2.0
D_LACtex_reverse_num4,0.0,-2.0
FRULYStex_reverse_num2,0.0,2.0
FRULYStex_reverse_num3,0.0,2.0
FRULYStex_reverse_num4,0.0,2.0
GALCTt2rpp_reverse_num2,0.0,-2.0
ASPtex_reverse_num2,0.0,2.0
ASPtex_reverse_num3,0.0,2.0
ASPtex_reverse_num4,0.0,2.0
ATPS4rpp_reverse_num2,0.0,358.6987231996843
INDOLEtex_reverse_num2,0.0,2.0
INDOLEtex_reverse_num3,0.0,2.0
INDOLEtex_reverse_num4,0.0,2.0
L_LACtex_reverse_num2,0.0,-2.0
L_LACtex_reverse_num3,0.0,-2.0
L_LACtex_reverse_num4,0.0,-2.0
ADEt2rpp_reverse_num2,0.0,-2.0000000000000853
ADEt2rpp_reverse_num3,0.0,-2.0000000000000853
ECOAH8_reverse_num2,0.0,46.919921859167516
GUAtpp_reverse_num2,0.0,-2.0
HYXNtpp_reverse_num2,0.0,2.0
GLCRtex_reverse_num2,0.0,0.0
GLCRtex_reverse_num3,0.0,0.0
GLCRtex_reverse_num4,0.0,0.0
GLCNtex_reverse_num2,0.0,-2.0
GLCNtex_reverse_num3,0.0,-2.0
GLCNtex_reverse_num4,0.0,-2.0
GLCURtex_reverse_num2,0.0,2.0
GLCURtex_reverse_num3,0.0,2.0
GLCURtex_reverse_num4,0.0,2.0
GLNtex_reverse_num2,0.0,2.0
GLNtex_reverse_num3,0.0,2.0
GLNtex_reverse_num4,0.0,2.0
O2tex_reverse_num2,0.0,2.0
O2tex_reverse_num3,0.0,2.0
O2tex_reverse_num4,0.0,2.0
OCTAtex_reverse_num2,0.0,2.0
OCTAtex_reverse_num3,0.0,2.0
OCTAtex_reverse_num4,0.0,2.0
ORNtex_reverse_num2,0.0,2.0
ORNtex_reverse_num3,0.0,2.0
ORNtex_reverse_num4,0.0,2.0
ECOAH5_reverse_num2,0.0,2032.067020425573
RMNtex_reverse_num2,0.0,-2.0
RMNtex_reverse_num3,0.0,-2.0
RMNtex_reverse_num4,0.0,-2.0
PHEtex_reverse_num2,0.0,2.0
PHEtex_reverse_num3,0.0,2.0
PHEtex_reverse_num4,0.0,2.0
PItex_reverse_num2,0.0,2.0
PItex_reverse_num3,0.0,2.0
PItex_reverse_num4,0.0,2.0
TRSARr_reverse_num2,0.0,602.0359322803234
PNTOtex_reverse_num2,0.0,2.0
PNTOtex_reverse_num3,0.0,2.0
PNTOtex_reverse_num4,0.0,2.0
PPPNtex_reverse_num2,0.0,2.0
PPPNtex_reverse_num3,0.0,2.0
PPPNtex_reverse_num4,0.0,2.0
PPTtex_reverse_num2,0.0,2.0
PPTtex_reverse_num3,0.0,2.0
PPTtex_reverse_num4,0.0,2.0
PTRCtex_reverse_num2,0.0,2.0
PTRCtex_reverse_num3,0.0,2.0
PTRCtex_reverse_num4,0.0,2.0
PYRtex_reverse_num2,0.0,-2.0
PYRtex_reverse_num3,0.0,-2.0
PYRtex_reverse_num4,0.0,-2.0
DSERtex_reverse_num2,0.0,2.0
DSERtex_reverse_num3,0.0,2.0
DSERtex_reverse_num4,0.0,2.0
SERtex_reverse_num2,0.0,2.0
SERtex_reverse_num3,0.0,2.0
SERtex_reverse_num4,0.0,2.0
SO4tex_reverse_num2,0.0,2.0
SO4tex_reverse_num3,0.0,2.0
SO4tex_reverse_num4,0.0,2.0
SPMDtex_reverse_num2,0.0,0.0
SPMDtex_reverse_num3,0.0,0.0
SPMDtex_reverse_num4,0.0,0.0
SUCCtex_reverse_num2,0.0,-2.0
SUCCtex_reverse_num3,0.0,-2.0
SUCCtex_reverse_num4,0.0,-2.0
SUCRtex_reverse_num2,0.0,0.0
SUCRtex_reverse_num3,0.0,0.0
SUCRtex_reverse_num4,0.0,0.0
TARTRtex_reverse_num2,0.0,2.0
TARTRtex_reverse_num3,0.0,2.0
TARTRtex_reverse_num4,0.0,2.0
TAURtex_reverse_num2,0.0,-2.0
TAURtex_reverse_num3,0.0,-2.0
TAURtex_reverse_num4,0.0,-2.0
THRtex_reverse_num2,0.0,2.0
THRtex_reverse_num3,0.0,2.0
THRtex_reverse_num4,0.0,2.0
THMDtex_reverse_num2,0.0,2.0
THMDtex_reverse_num3,0.0,2.0
THMDtex_reverse_num4,0.0,2.0
METDtex_reverse_num2,0.0,0.0
METDtex_reverse_num3,0.0,0.0
METDtex_reverse_num4,0.0,0.0
METtex_reverse_num2,0.0,2.0
METtex_reverse_num3,0.0,2.0
METtex_reverse_num4,0.0,2.0
MNLtex_reverse_num2,0.0,2.0
MNLtex_reverse_num3,0.0,2.0
MNLtex_reverse_num4,0.0,2.0
NAtex_reverse_num2,0.0,2.0
NAtex_reverse_num3,0.0,2.0
NAtex_reverse_num4,0.0,2.0
NACtex_reverse_num2,0.0,2.0
NACtex_reverse_num3,0.0,2.0
NACtex_reverse_num4,0.0,2.0
NH4tex_reverse_num2,0.0,2.0
NH4tex_reverse_num3,0.0,2.0
NH4tex_reverse_num4,0.0,2.0
BUTtex_reverse_num2,0.0,1.9999999999999858
BUTtex_reverse_num3,0.0,1.9999999999999858
BUTtex_reverse_num4,0.0,1.9999999999999858
CHLtex_reverse_num2,0.0,-2.0
CHLtex_reverse_num3,0.0,-2.0
CHLtex_reverse_num4,0.0,-2.0
CO2tex_reverse_num2,0.0,-2.0
CO2tex_reverse_num3,0.0,-2.0
CO2tex_reverse_num4,0.0,-2.0
CRNtex_reverse_num2,0.0,-2.0
CRNtex_reverse_num3,0.0,-2.0
CRNtex_reverse_num4,0.0,-2.0
DINStex_reverse_num2,0.0,2.0
DINStex_reverse_num3,0.0,2.0
DINStex_reverse_num4,0.0,2.0
DMStex_reverse_num2,0.0,2.0
DMStex_reverse_num3,0.0,2.0
DMStex_reverse_num4,0.0,2.0
CSNtex_reverse_num2,0.0,2.0
CSNtex_reverse_num3,0.0,2.0
CSNtex_reverse_num4,0.0,2.0
CYNTtex_reverse_num2,0.0,2.0
CYNTtex_reverse_num3,0.0,2.0
CYNTtex_reverse_num4,0.0,2.0
CYStex_reverse_num2,0.0,2.0
CYStex_reverse_num3,0.0,2.0
CYStex_reverse_num4,0.0,2.0
CYTDtex_reverse_num2,0.0,2.0
CYTDtex_reverse_num3,0.0,2.0
CYTDtex_reverse_num4,0.0,2.0
DCAtex_reverse_num2,0.0,2.0
DCAtex_reverse_num3,0.0,2.0
DCAtex_reverse_num4,0.0,2.0
DGSNtex_reverse_num2,0.0,2.0
DGSNtex_reverse_num3,0.0,2.0
DGSNtex_reverse_num4,0.0,2.0
LCTStex_reverse_num2,0.0,2.0
LCTStex_reverse_num3,0.0,2.0
LCTStex_reverse_num4,0.0,2.0
LEUtex_reverse_num2,0.0,2.0
LEUtex_reverse_num3,0.0,2.0
LEUtex_reverse_num4,0.0,2.0
LYStex_reverse_num2,0.0,-2.0
LYStex_reverse_num3,0.0,-2.0
LYStex_reverse_num4,0.0,-2.0
LYXtex_reverse_num2,0.0,2.0
LYXtex_reverse_num3,0.0,2.0
LYXtex_reverse_num4,0.0,2.0
MANtex_reverse_num2,0.0,2.0
MANtex_reverse_num3,0.0,2.0
MANtex_reverse_num4,0.0,2.0
MAN6Ptex_reverse_num2,0.0,2.0
MAN6Ptex_reverse_num3,0.0,2.0
MAN6Ptex_reverse_num4,0.0,2.0
MELIBtex_reverse_num2,0.0,2.0
MELIBtex_reverse_num3,0.0,2.0
MELIBtex_reverse_num4,0.0,2.0
DMSOtex_reverse_num2,0.0,-2.0
DMSOtex_reverse_num3,0.0,-2.0
DMSOtex_reverse_num4,0.0,-2.0
FRUtex_reverse_num2,0.0,-2.0
FRUtex_reverse_num3,0.0,-2.0
FRUtex_reverse_num4,0.0,-2.0
FUCtex_reverse_num2,0.0,2.0
FUCtex_reverse_num3,0.0,2.0
FUCtex_reverse_num4,0.0,2.0
FUMtex_reverse_num2,0.0,-2.0
FUMtex_reverse_num3,0.0,-2.0
FUMtex_reverse_num4,0.0,-2.0
FE2tex_reverse_num2,0.0,2.0
FE2tex_reverse_num3,0.0,2.0
FE2tex_reverse_num4,0.0,2.0
NMNtex_reverse_num2,0.0,2.0
NMNtex_reverse_num3,0.0,2.0
NMNtex_reverse_num4,0.0,2.0
NO2tex_reverse_num2,0.0,2.0
NO2tex_reverse_num3,0.0,2.0
NO2tex_reverse_num4,0.0,2.0
GDPtex_reverse_num2,0.0,2.0
GDPtex_reverse_num3,0.0,2.0
GDPtex_reverse_num4,0.0,2.0
TMAtex_reverse_num2,0.0,2.0
TMAtex_reverse_num3,0.0,2.0
TMAtex_reverse_num4,0.0,2.0
TMAOtex_reverse_num2,0.0,2.0
TMAOtex_reverse_num3,0.0,2.0
TMAOtex_reverse_num4,0.0,2.0
TREtex_reverse_num2,0.0,-2.0
TREtex_reverse_num3,0.0,-2.0
TREtex_reverse_num4,0.0,-2.0
TRPtex_reverse_num2,0.0,2.0
TRPtex_reverse_num3,0.0,2.0
TRPtex_reverse_num4,0.0,2.0
TSULtex_reverse_num2,0.0,0.0
TSULtex_reverse_num3,0.0,0.0
TSULtex_reverse_num4,0.0,0.0
TYRtex_reverse_num2,0.0,2.0
TYRtex_reverse_num3,0.0,2.0
TYRtex_reverse_num4,0.0,2.0
URAtex_reverse_num2,0.0,2.0
URAtex_reverse_num3,0.0,2.0
URAtex_reverse_num4,0.0,2.0
UREAtex_reverse_num2,0.0,-2.0
UREAtex_reverse_num3,0.0,-2.0
UREAtex_reverse_num4,0.0,-2.0
VALtex_reverse_num2,0.0,2.0
VALtex_reverse_num3,0.0,2.0
VALtex_reverse_num4,0.0,2.0
XANtex_reverse_num2,0.0,2.0
XANtex_reverse_num3,0.0,2.0
XANtex_reverse_num4,0.0,2.0
XYLtex_reverse_num2,0.0,2.0
XYLtex_reverse_num3,0.0,2.0
XYLtex_reverse_num4,0.0,2.0
ABUTtex_reverse_num2,0.0,-2.0
ABUTtex_reverse_num3,0.0,-2.0
ABUTtex_reverse_num4,0.0,-2.0
23CAMPtex_reverse_num2,0.0,2.0
23CAMPtex_reverse_num3,0.0,2.0
23CAMPtex_reverse_num4,0.0,2.0
23CCMPtex_reverse_num2,0.0,2.0
23CCMPtex_reverse_num3,0.0,2.0
23CCMPtex_reverse_num4,0.0,2.0
23CUMPtex_reverse_num2,0.0,2.0
23CUMPtex_reverse_num3,0.0,2.0
23CUMPtex_reverse_num4,0.0,2.0
23CGMPtex_reverse_num2,0.0,2.0
23CGMPtex_reverse_num3,0.0,2.0
23CGMPtex_reverse_num4,0.0,2.0
3AMPtex_reverse_num2,0.0,2.0
3AMPtex_reverse_num3,0.0,2.0
3AMPtex_reverse_num4,0.0,2.0
3CMPtex_reverse_num2,0.0,2.0
3CMPtex_reverse_num3,0.0,2.0
3CMPtex_reverse_num4,0.0,2.0
ETHSO3tex_reverse_num2,0.0,2.0
ETHSO3tex_reverse_num3,0.0,2.0
ETHSO3tex_reverse_num4,0.0,2.0
BUTSO3tex_reverse_num2,0.0,2.0
BUTSO3tex_reverse_num3,0.0,2.0
BUTSO3tex_reverse_num4,0.0,2.0
LIPOtex_reverse_num2,0.0,0.0
LIPOtex_reverse_num3,0.0,0.0
LIPOtex_reverse_num4,0.0,0.0
GALBDtex_reverse_num2,0.0,2.0
GALBDtex_reverse_num3,0.0,2.0
GALBDtex_reverse_num4,0.0,2.0
SULFACtex_reverse_num2,0.0,1.9999999999999998
SULFACtex_reverse_num3,0.0,1.9999999999999998
SULFACtex_reverse_num4,0.0,1.9999999999999998
NOtex_reverse_num2,0.0,-2.0
NOtex_reverse_num3,0.0,-2.0
NOtex_reverse_num4,0.0,-2.0
N2Otex_reverse_num2,0.0,2.0
N2Otex_reverse_num3,0.0,2.0
N2Otex_reverse_num4,0.0,2.0
PEAMNtex_reverse_num2,0.0,2.0
PEAMNtex_reverse_num3,0.0,2.0
PEAMNtex_reverse_num4,0.0,2.0
PACALDtex_reverse_num2,0.0,2.0
PACALDtex_reverse_num3,0.0,2.0
PACALDtex_reverse_num4,0.0,2.0
CYANtex_reverse_num2,0.0,0.0
CYANtex_reverse_num3,0.0,0.0
CYANtex_reverse_num4,0.0,0.0
SO3tex_reverse_num2,0.0,0.0
SO3tex_reverse_num3,0.0,0.0
SO3tex_reverse_num4,0.0,0.0
TCYNTtex_reverse_num2,0.0,0.0
TCYNTtex_reverse_num3,0.0,0.0
TCYNTtex_reverse_num4,0.0,0.0
METSOX1tex_reverse_num2,0.0,2.0
METSOX1tex_reverse_num3,0.0,2.0
METSOX1tex_reverse_num4,0.0,2.0
METSOX2tex_reverse_num2,0.0,2.0
METSOX2tex_reverse_num3,0.0,2.0
METSOX2tex_reverse_num4,0.0,2.0
3UMPtex_reverse_num2,0.0,2.0
3UMPtex_reverse_num3,0.0,2.0
3UMPtex_reverse_num4,0.0,2.0
3GMPtex_reverse_num2,0.0,2.0
3GMPtex_reverse_num3,0.0,2.0
3GMPtex_reverse_num4,0.0,2.0
DOPAtex_reverse_num2,0.0,-2.0
DOPAtex_reverse_num3,0.0,-2.0
DOPAtex_reverse_num4,0.0,-2.0
4HOXPACDtex_reverse_num2,0.0,2.0
4HOXPACDtex_reverse_num3,0.0,2.0
4HOXPACDtex_reverse_num4,0.0,2.0
ETHAtex_reverse_num2,0.0,-1.9999999999988631
ETHAtex_reverse_num3,0.0,-1.9999999999988631
ETHAtex_reverse_num4,0.0,-1.9999999999988631
G3PStex_reverse_num2,0.0,2.0
G3PStex_reverse_num3,0.0,2.0
G3PStex_reverse_num4,0.0,2.0
ACGAL1Ptex_reverse_num2,0.0,2.0
ACGAL1Ptex_reverse_num3,0.0,2.0
ACGAL1Ptex_reverse_num4,0.0,2.0
ACGALtex_reverse_num2,0.0,-2.0
ACGALtex_reverse_num3,0.0,-2.0
ACGALtex_reverse_num4,0.0,-2.0
GLCUR1Ptex_reverse_num2,0.0,2.0
GLCUR1Ptex_reverse_num3,0.0,2.0
GLCUR1Ptex_reverse_num4,0.0,2.0
UDPGLCURtex_reverse_num2,0.0,2.0
UDPGLCURtex_reverse_num3,0.0,2.0
UDPGLCURtex_reverse_num4,0.0,2.0
ISETACtex_reverse_num2,0.0,2.0
ISETACtex_reverse_num3,0.0,2.0
ISETACtex_reverse_num4,0.0,2.0
UDPGtex_reverse_num2,0.0,2.0
UDPGtex_reverse_num3,0.0,2.0
UDPGtex_reverse_num4,0.0,2.0
UDPGALtex_reverse_num2,0.0,2.0
UDPGALtex_reverse_num3,0.0,2.0
UDPGALtex_reverse_num4,0.0,2.0
ACGAM1Ptex_reverse_num2,0.0,2.0
ACGAM1Ptex_reverse_num3,0.0,2.0
ACGAM1Ptex_reverse_num4,0.0,2.0
UACGAMtex_reverse_num2,0.0,2.0
UACGAMtex_reverse_num3,0.0,2.0
UACGAMtex_reverse_num4,0.0,2.0
UDPACGALtex_reverse_num2,0.0,2.0
UDPACGALtex_reverse_num3,0.0,2.0
UDPACGALtex_reverse_num4,0.0,2.0
MSO3tex_reverse_num2,0.0,-2.0
MSO3tex_reverse_num3,0.0,-2.0
MSO3tex_reverse_num4,0.0,-2.0
GLYC2Ptex_reverse_num2,0.0,-2.0
GLYC2Ptex_reverse_num3,0.0,-2.0
GLYC2Ptex_reverse_num4,0.0,-2.0
PSERtex_reverse_num2,0.0,2.0
PSERtex_reverse_num3,0.0,2.0
PSERtex_reverse_num4,0.0,2.0
R5Ptex_reverse_num2,0.0,2.0
R5Ptex_reverse_num3,0.0,2.0
R5Ptex_reverse_num4,0.0,2.0
THRPtex_reverse_num2,0.0,2.0
THRPtex_reverse_num3,0.0,2.0
THRPtex_reverse_num4,0.0,2.0
TYRPtex_reverse_num2,0.0,2.0
TYRPtex_reverse_num3,0.0,2.0
TYRPtex_reverse_num4,0.0,2.0
CITtex_reverse_num2,0.0,2.0
CITtex_reverse_num3,0.0,2.0
CITtex_reverse_num4,0.0,2.0
ACGAtex_reverse_num2,0.0,2.0
ACGAtex_reverse_num3,0.0,2.0
ACGAtex_reverse_num4,0.0,2.0
G6Ptex_reverse_num2,0.0,2.0
G6Ptex_reverse_num3,0.0,2.0
G6Ptex_reverse_num4,0.0,2.0
MOBDtex_reverse_num2,0.0,2.0
MOBDtex_reverse_num3,0.0,2.0
MOBDtex_reverse_num4,0.0,2.0
NI2tex_reverse_num2,0.0,2.0
NI2tex_reverse_num3,0.0,2.0
NI2tex_reverse_num4,0.0,2.0
L_LACt2rpp_reverse_num2,0.0,-1.999999999999858
NH4tpp_reverse_num2,0.0,2.0
NO2t2rpp_reverse_num2,0.0,-1.9999999999999716
PROt2rpp_reverse_num2,0.0,-2.0000000000000853
H2O2tex_reverse_num2,0.0,2.0
H2O2tex_reverse_num3,0.0,2.0
H2O2tex_reverse_num4,0.0,2.0
ADEtex_reverse_num2,0.0,-2.0
ADEtex_reverse_num3,0.0,-2.0
ADEtex_reverse_num4,0.0,-2.0
AGMtex_reverse_num2,0.0,2.0
AGMtex_reverse_num3,0.0,2.0
AGMtex_reverse_num4,0.0,2.0
ALAtex_reverse_num2,0.0,2.0
ALAtex_reverse_num3,0.0,2.0
ALAtex_reverse_num4,0.0,2.0
BALAtex_reverse_num2,0.0,2.0
BALAtex_reverse_num3,0.0,2.0
BALAtex_reverse_num4,0.0,2.0
DALAtex_reverse_num2,0.0,-2.0
DALAtex_reverse_num3,0.0,-2.0
DALAtex_reverse_num4,0.0,-2.0
AMPtex_reverse_num2,0.0,2.0
AMPtex_reverse_num3,0.0,2.0
AMPtex_reverse_num4,0.0,2.0
ARBtex_reverse_num2,0.0,2.0
ARBtex_reverse_num3,0.0,2.0
ARBtex_reverse_num4,0.0,2.0
ARGtex_reverse_num2,0.0,2.0
ARGtex_reverse_num3,0.0,2.0
ARGtex_reverse_num4,0.0,2.0
ASCBtex_reverse_num2,0.0,-2.0
ASCBtex_reverse_num3,0.0,-2.0
ASCBtex_reverse_num4,0.0,-2.0
MMETtex_reverse_num2,0.0,2.0
MMETtex_reverse_num3,0.0,2.0
MMETtex_reverse_num4,0.0,2.0
FE3tex_reverse_num2,0.0,2.0
FE3tex_reverse_num3,0.0,2.0
FE3tex_reverse_num4,0.0,2.0
MG2tex_reverse_num2,0.0,2.0
MG2tex_reverse_num3,0.0,2.0
MG2tex_reverse_num4,0.0,2.0
Zn2tex_reverse_num2,0.0,2.0
Zn2tex_reverse_num3,0.0,2.0
Zn2tex_reverse_num4,0.0,2.0
CD2tex_reverse_num2,0.0,0.0
CD2tex_reverse_num3,0.0,0.0
CD2tex_reverse_num4,0.0,0.0
ASO3tex_reverse_num2,0.0,0.0
ASO3tex_reverse_num3,0.0,0.0
ASO3tex_reverse_num4,0.0,0.0
MANGLYCtex_reverse_num2,0.0,2.0
MANGLYCtex_reverse_num3,0.0,2.0
MANGLYCtex_reverse_num4,0.0,2.0
FRUURtex_reverse_num2,0.0,2.0
FRUURtex_reverse_num3,0.0,2.0
FRUURtex_reverse_num4,0.0,2.0
GLYCAt2rpp_reverse_num2,0.0,-2.0
GLYCAtex_reverse_num2,0.0,-2.0
GLYCAtex_reverse_num3,0.0,-2.0
GLYCAtex_reverse_num4,0.0,-2.0
GLYCtpp_reverse_num2,0.0,-2.0
H2Otpp_reverse_num2,0.0,-2.0
COBALT2tex_reverse_num2,0.0,2.0
COBALT2tex_reverse_num3,0.0,2.0
COBALT2tex_reverse_num4,0.0,2.0
DIMPtex_reverse_num2,0.0,2.0
DIMPtex_reverse_num3,0.0,2.0
DIMPtex_reverse_num4,0.0,2.0
GLCNt2rpp_reverse_num2,0.0,2.0000000000000284
GLCNt2rpp_reverse_num3,0.0,2.0000000000000284
GLCNt2rpp_reverse_num4,0.0,2.0000000000000284
GLCRt2rpp_reverse_num2,0.0,-2.0
GLCURt2rpp_reverse_num2,0.0,2.0
XTSNtex_reverse_num2,0.0,2.0
XTSNtex_reverse_num3,0.0,2.0
XTSNtex_reverse_num4,0.0,2.0
HG2tex_reverse_num2,0.0,0.0
HG2tex_reverse_num3,0.0,0.0
HG2tex_reverse_num4,0.0,0.0
DHAtex_reverse_num2,0.0,-2.0
DHAtex_reverse_num3,0.0,-2.0
DHAtex_reverse_num4,0.0,-2.0
ETOHtex_reverse_num2,0.0,-2.0
ETOHtex_reverse_num3,0.0,-2.0
ETOHtex_reverse_num4,0.0,-2.0
HACD3_reverse_num2,0.0,1426.4772202120912
ACACtex_reverse_num2,0.0,2.0
ACACtex_reverse_num3,0.0,2.0
ACACtex_reverse_num4,0.0,2.0
ACNAMtex_reverse_num2,0.0,2.0
ACNAMtex_reverse_num3,0.0,2.0
H2Stex_reverse_num2,0.0,0.0
H2Stex_reverse_num3,0.0,0.0
H2Stex_reverse_num4,0.0,0.0
4PEPTtex_reverse_num2,0.0,-2.0
4PEPTtex_reverse_num3,0.0,-2.0
4PEPTtex_reverse_num4,0.0,-2.0
GLYCLTt2rpp_reverse_num2,0.0,-2.0
DHFR_reverse_num2,0.0,697.5706545522081
TYRTA_reverse_num2,0.013811899999999998,-861.5904494139943
TYRTA_reverse_num3,0.0,298.2074904859867
PUNP4_reverse_num2,0.0,6966.510278090478
CU2tex_reverse_num2,0.0,2.0
CU2tex_reverse_num3,0.0,2.0
CU2tex_reverse_num4,0.0,2.0
ALAALAr_reverse_num2,0.0,1835.1844740491351
CLtex_reverse_num2,0.0,2.0
CLtex_reverse_num3,0.0,2.0
CLtex_reverse_num4,0.0,2.0
ACACT1r_reverse_num2,0.0,329.51178391557187
ACACT1r_reverse_num3,0.0,-56.84995593316853
PROtex_reverse_num2,0.0,2.0
PROtex_reverse_num3,0.0,2.0
PROtex_reverse_num4,0.0,2.0
SBTtex_reverse_num2,0.0,-2.0
SBTtex_reverse_num3,0.0,-2.0
SBTtex_reverse_num4,0.0,-2.0
PGM_reverse_num2,6.253864539944575,-57.03127699146563
RPI_reverse_num2,0.39897630780013427,-91.36394304892008
AKGtex_reverse_num2,0.0,2.0
AKGtex_reverse_num3,0.0,2.0
AKGtex_reverse_num4,0.0,2.0
ALLTNtex_reverse_num2,0.0,-2.0
ALLTNtex_reverse_num3,0.0,-2.0
ALLTNtex_reverse_num4,0.0,-2.0
ASNtex_reverse_num2,0.0,2.0
ASNtex_reverse_num3,0.0,2.0
ASNtex_reverse_num4,0.0,2.0
TYMtex_reverse_num2,0.0,2.0
TYMtex_reverse_num3,0.0,2.0
TYMtex_reverse_num4,0.0,2.0
CMPtex_reverse_num2,0.0,2.0
CMPtex_reverse_num3,0.0,2.0
CMPtex_reverse_num4,0.0,2.0
DUMPtex_reverse_num2,0.0,2.0
DUMPtex_reverse_num3,0.0,2.0
DUMPtex_reverse_num4,0.0,2.0
XMPtex_reverse_num2,0.0,2.0
XMPtex_reverse_num3,0.0,2.0
XMPtex_reverse_num4,0.0,2.0
3PEPTtex_reverse_num2,0.0,2.0
3PEPTtex_reverse_num3,0.0,2.0
3PEPTtex_reverse_num4,0.0,2.0
ANHGMtex_reverse_num2,0.0,2.0
ANHGMtex_reverse_num3,0.0,2.0
ANHGMtex_reverse_num4,0.0,2.0
FALDtex_reverse_num2,0.0,-2.0
FALDtex_reverse_num3,0.0,-2.0
FALDtex_reverse_num4,0.0,-2.0
CYSDtex_reverse_num2,0.0,2.0
CYSDtex_reverse_num3,0.0,2.0
CYSDtex_reverse_num4,0.0,2.0
G3PItex_reverse_num2,0.0,2.0
G3PItex_reverse_num3,0.0,2.0
G3PItex_reverse_num4,0.0,2.0
G3PGtex_reverse_num2,0.0,2.0
G3PGtex_reverse_num3,0.0,2.0
G3PGtex_reverse_num4,0.0,2.0
G3PEtex_reverse_num2,0.0,2.0
G3PEtex_reverse_num3,0.0,2.0
G3PEtex_reverse_num4,0.0,2.0
G3PCtex_reverse_num2,0.0,2.0
G3PCtex_reverse_num3,0.0,2.0
G3PCtex_reverse_num4,0.0,2.0
DAMPtex_reverse_num2,0.0,2.0
DAMPtex_reverse_num3,0.0,2.0
DAMPtex_reverse_num4,0.0,2.0
DCMPtex_reverse_num2,0.0,2.0
DCMPtex_reverse_num3,0.0,2.0
DCMPtex_reverse_num4,0.0,2.0
DGMPtex_reverse_num2,0.0,2.0
DGMPtex_reverse_num3,0.0,2.0
DGMPtex_reverse_num4,0.0,2.0
DTMPtex_reverse_num2,0.0,2.0
DTMPtex_reverse_num3,0.0,2.0
DTMPtex_reverse_num4,0.0,2.0
GMPtex_reverse_num2,0.0,2.0
GMPtex_reverse_num3,0.0,2.0
GMPtex_reverse_num4,0.0,2.0
IMPtex_reverse_num2,0.0,2.0
IMPtex_reverse_num3,0.0,2.0
IMPtex_reverse_num4,0.0,2.0
UMPtex_reverse_num2,0.0,2.0
UMPtex_reverse_num3,0.0,2.0
UMPtex_reverse_num4,0.0,2.0
G1Ptex_reverse_num2,0.0,-2.0
G1Ptex_reverse_num3,0.0,-2.0
G1Ptex_reverse_num4,0.0,-2.0
SKMtex_reverse_num2,0.0,2.0
SKMtex_reverse_num3,0.0,2.0
SKMtex_reverse_num4,0.0,2.0
MNtex_reverse_num2,0.0,2.0
MNtex_reverse_num3,0.0,2.0
MNtex_reverse_num4,0.0,2.0
GAL1Ptex_reverse_num2,0.0,2.0
GAL1Ptex_reverse_num3,0.0,2.0
GAL1Ptex_reverse_num4,0.0,2.0
O2Stex_reverse_num2,0.0,-2.0
O2Stex_reverse_num3,0.0,-2.0
O2Stex_reverse_num4,0.0,-2.0
HOMtex_reverse_num2,0.0,0.0
HOMtex_reverse_num3,0.0,0.0
HOMtex_reverse_num4,0.0,0.0
SO2tex_reverse_num2,0.0,0.0
SO2tex_reverse_num3,0.0,0.0
SO2tex_reverse_num4,0.0,0.0
ACSERtex_reverse_num2,0.0,0.0
ACSERtex_reverse_num3,0.0,0.0
ACSERtex_reverse_num4,0.0,0.0
ECOAH7_reverse_num2,0.0,2497.497108614538
ALAALAtex_reverse_num2,0.0,-2.0
ALAALAtex_reverse_num3,0.0,-2.0
ALAALAtex_reverse_num4,0.0,-2.0
MALtex_reverse_num2,0.0,2.0
MALtex_reverse_num3,0.0,2.0
MALtex_reverse_num4,0.0,2.0
NO3tex_reverse_num2,0.0,2.0
NO3tex_reverse_num3,0.0,2.0
NO3tex_reverse_num4,0.0,2.0
